date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:43:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Aug%202022%2011:43:32%20GMT	https://almaarif.org/?p=16688	C:/My%20Web%20Sites/ENAZAM/almaarif.org/index3fc6.html	(from https://almaarif.org/5010-2/)
16:43:35	2344/2344	---MC-	200	added ('OK')	text/xml	date:Mon,%2022%20Aug%202022%2011:43:34%20GMT	https://almaarif.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Falmaarif.org%2F5010-2%2F&format=xml	C:/My%20Web%20Sites/ENAZAM/almaarif.org/wp-json/oembed/1.0/embed9de1	(from https://almaarif.org/5010-2/)
16:43:35	19716/19716	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Sep%202021%2011:11:52%20GMT	https://almaarif.org/wp-content/plugins/wonderplugin-pdf-embed/pdfjs/web/viewer.html?file=https%3A%2F%2Falmaarif.org%2Fres%2Fpdf%2F5010.pdf	C:/My%20Web%20Sites/ENAZAM/almaarif.org/wp-content/plugins/wonderplugin-pdf-embed/pdfjs/web/viewer93a8.html	(from https://almaarif.org/5010-2/)
16:43:35	0/-1	---M--	301	error ('')			https://almaarif.org/ur	C:/My%20Web%20Sites/ENAZAM/almaarif.org/ur.765.delayed	(from https://almaarif.org/5010-2/)
16:43:35	0/-1	---M--	301	error ('')			https://almaarif.org/ur	C:/My%20Web%20Sites/ENAZAM/almaarif.org/ur.766.delayed	(from https://almaarif.org/category/results/page/8/)
16:43:35	0/-1	---M--	301	error ('')			https://almaarif.org/ur	C:/My%20Web%20Sites/ENAZAM/almaarif.org/ur.767.delayed	(from https://almaarif.org/category/results/page/9/)
16:43:36	0/-1	---M--	301	error ('')			https://almaarif.org/ur	C:/My%20Web%20Sites/ENAZAM/almaarif.org/ur.768.delayed	(from https://almaarif.org/category/results/page/48/)
16:43:36	0/-1	---M--	301	error ('')			https://almaarif.org/ur	C:/My%20Web%20Sites/ENAZAM/almaarif.org/ur.769.delayed	(from https://almaarif.org/category/results/page/47/)
16:43:40	83680/83680	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Aug%202022%2011:43:35%20GMT	https://almaarif.org/category/results/page/11/	C:/My%20Web%20Sites/ENAZAM/almaarif.org/category/results/page/11/index.html	(from https://almaarif.org/category/results/page/9/)
16:43:40	0/-1	---M--	301	error ('')			https://almaarif.org/ur	C:/My%20Web%20Sites/ENAZAM/almaarif.org/ur.76a.delayed	(from https://almaarif.org/author/authorbt/page/8/)
16:43:40	84111/84111	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Aug%202022%2011:43:36%20GMT	https://almaarif.org/category/results/page/45/	C:/My%20Web%20Sites/ENAZAM/almaarif.org/category/results/page/45/index.html	(from https://almaarif.org/category/results/page/47/)
16:43:40	83677/83677	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Aug%202022%2011:43:35%20GMT	https://almaarif.org/category/results/page/10/	C:/My%20Web%20Sites/ENAZAM/almaarif.org/category/results/page/10/index.html	(from https://almaarif.org/category/results/page/8/)
16:43:40	0/-1	---M--	301	error ('')			https://almaarif.org/ur	C:/My%20Web%20Sites/ENAZAM/almaarif.org/ur.76b.delayed	(from https://almaarif.org/author/authorbt/page/9/)
16:43:41	84111/84111	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Aug%202022%2011:43:35%20GMT	https://almaarif.org/category/results/page/46/	C:/My%20Web%20Sites/ENAZAM/almaarif.org/category/results/page/46/index.html	(from https://almaarif.org/category/results/page/48/)
16:43:41	0/-1	---M--	301	error ('')			https://almaarif.org/ur	C:/My%20Web%20Sites/ENAZAM/almaarif.org/ur.76c.delayed	(from https://almaarif.org/author/authorbt/page/48/)
16:43:41	0/-1	---M--	301	error ('')			https://almaarif.org/ur	C:/My%20Web%20Sites/ENAZAM/almaarif.org/ur.76d.delayed	(from https://almaarif.org/author/authorbt/page/47/)
16:43:43	83630/83630	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Aug%202022%2011:43:40%20GMT	https://almaarif.org/author/authorbt/page/10/	C:/My%20Web%20Sites/ENAZAM/almaarif.org/author/authorbt/page/10/index.html	(from https://almaarif.org/author/authorbt/page/8/)
16:43:43	83633/83633	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Aug%202022%2011:43:40%20GMT	https://almaarif.org/author/authorbt/page/11/	C:/My%20Web%20Sites/ENAZAM/almaarif.org/author/authorbt/page/11/index.html	(from https://almaarif.org/author/authorbt/page/9/)
16:43:44	84064/84064	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Aug%202022%2011:43:42%20GMT	https://almaarif.org/author/authorbt/page/45/	C:/My%20Web%20Sites/ENAZAM/almaarif.org/author/authorbt/page/45/index.html	(from https://almaarif.org/author/authorbt/page/47/)
16:43:44	84064/84064	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Aug%202022%2011:43:41%20GMT	https://almaarif.org/author/authorbt/page/46/	C:/My%20Web%20Sites/ENAZAM/almaarif.org/author/authorbt/page/46/index.html	(from https://almaarif.org/author/authorbt/page/48/)
16:43:45	3146/3146	---MC-	200	added ('OK')	application/json	date:Mon,%2022%20Aug%202022%2011:43:44%20GMT	https://almaarif.org/wp-json/wp/v2/posts/17605	C:/My%20Web%20Sites/ENAZAM/almaarif.org/wp-json/wp/v2/posts/17605.json	(from https://almaarif.org/6469-2/)
16:43:46	707/707	---MC-	200	added ('OK')	application/rss+xml	etag:%22451c7974e53e1989c9cb8e2441bc0d45%22	https://almaarif.org/6469-2/feed/	C:/My%20Web%20Sites/ENAZAM/almaarif.org/6469-2/feed/index.html	(from https://almaarif.org/6469-2/)
16:43:47	2248/2248	---MC-	200	added ('OK')	application/json	date:Mon,%2022%20Aug%202022%2011:43:45%20GMT	https://almaarif.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Falmaarif.org%2F6469-2%2F	C:/My%20Web%20Sites/ENAZAM/almaarif.org/wp-json/oembed/1.0/embed4896.json	(from https://almaarif.org/6469-2/)
16:43:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Aug%202022%2011:43:45%20GMT	https://almaarif.org/?p=17605	C:/My%20Web%20Sites/ENAZAM/almaarif.org/indexc30f.html	(from https://almaarif.org/6469-2/)
16:43:48	2344/2344	---MC-	200	added ('OK')	text/xml	date:Mon,%2022%20Aug%202022%2011:43:46%20GMT	https://almaarif.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Falmaarif.org%2F6469-2%2F&format=xml	C:/My%20Web%20Sites/ENAZAM/almaarif.org/wp-json/oembed/1.0/embed0555	(from https://almaarif.org/6469-2/)
16:43:48	19716/19716	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Sep%202021%2011:11:52%20GMT	https://almaarif.org/wp-content/plugins/wonderplugin-pdf-embed/pdfjs/web/viewer.html?file=https%3A%2F%2Falmaarif.org%2Fres%2Fpdf%2F6469.pdf	C:/My%20Web%20Sites/ENAZAM/almaarif.org/wp-content/plugins/wonderplugin-pdf-embed/pdfjs/web/viewer8e6e.html	(from https://almaarif.org/6469-2/)
16:43:48	0/-1	---M--	301	error ('')			https://almaarif.org/ur	C:/My%20Web%20Sites/ENAZAM/almaarif.org/ur.772.delayed	(from https://almaarif.org/6469-2/)
16:43:48	0/-1	---M--	301	error ('')			https://almaarif.org/ur	C:/My%20Web%20Sites/ENAZAM/almaarif.org/ur.773.delayed	(from https://almaarif.org/2022/06/27/)
16:43:51	72599/72599	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Aug%202022%2011:43:48%20GMT	https://almaarif.org/2022/06/27/page/7/	C:/My%20Web%20Sites/ENAZAM/almaarif.org/2022/06/27/page/7/index.html	(from https://almaarif.org/2022/06/27/)
16:43:51	83150/83150	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Aug%202022%2011:43:48%20GMT	https://almaarif.org/2022/06/27/page/3/	C:/My%20Web%20Sites/ENAZAM/almaarif.org/2022/06/27/page/3/index.html	(from https://almaarif.org/2022/06/27/)
16:43:51	83020/83020	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Aug%202022%2011:43:48%20GMT	https://almaarif.org/2022/06/27/page/2/	C:/My%20Web%20Sites/ENAZAM/almaarif.org/2022/06/27/page/2/index.html	(from https://almaarif.org/2022/06/27/)
16:43:51	3146/3146	---MC-	200	added ('OK')	application/json	date:Mon,%2022%20Aug%202022%2011:43:48%20GMT	https://almaarif.org/wp-json/wp/v2/posts/17603	C:/My%20Web%20Sites/ENAZAM/almaarif.org/wp-json/wp/v2/posts/17603.json	(from https://almaarif.org/6292-2/)
16:43:53	707/707	---MC-	200	added ('OK')	application/rss+xml	etag:%2264af59adbe27d72c6f6ef92fcf5fe3fe%22	https://almaarif.org/6292-2/feed/	C:/My%20Web%20Sites/ENAZAM/almaarif.org/6292-2/feed/index.html	(from https://almaarif.org/6292-2/)
16:43:53	2248/2248	---MC-	200	added ('OK')	application/json	date:Mon,%2022%20Aug%202022%2011:43:51%20GMT	https://almaarif.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Falmaarif.org%2F6292-2%2F	C:/My%20Web%20Sites/ENAZAM/almaarif.org/wp-json/oembed/1.0/embed635f.json	(from https://almaarif.org/6292-2/)
16:43:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Aug%202022%2011:43:51%20GMT	https://almaarif.org/?p=17603	C:/My%20Web%20Sites/ENAZAM/almaarif.org/indexe18a.html	(from https://almaarif.org/6292-2/)
16:43:54	2344/2344	---MC-	200	added ('OK')	text/xml	date:Mon,%2022%20Aug%202022%2011:43:53%20GMT	https://almaarif.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Falmaarif.org%2F6292-2%2F&format=xml	C:/My%20Web%20Sites/ENAZAM/almaarif.org/wp-json/oembed/1.0/embed8edd	(from https://almaarif.org/6292-2/)
16:43:55	19716/19716	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Sep%202021%2011:11:52%20GMT	https://almaarif.org/wp-content/plugins/wonderplugin-pdf-embed/pdfjs/web/viewer.html?file=https%3A%2F%2Falmaarif.org%2Fres%2Fpdf%2F6292.pdf	C:/My%20Web%20Sites/ENAZAM/almaarif.org/wp-content/plugins/wonderplugin-pdf-embed/pdfjs/web/vieweree04.html	(from https://almaarif.org/6292-2/)
16:43:55	0/-1	---M--	301	error ('')			https://almaarif.org/ur	C:/My%20Web%20Sites/ENAZAM/almaarif.org/ur.778.delayed	(from https://almaarif.org/6292-2/)
16:43:57	3146/3146	---MC-	200	added ('OK')	application/json	date:Mon,%2022%20Aug%202022%2011:43:55%20GMT	https://almaarif.org/wp-json/wp/v2/posts/17601	C:/My%20Web%20Sites/ENAZAM/almaarif.org/wp-json/wp/v2/posts/17601.json	(from https://almaarif.org/6012-3/)
16:43:57	707/707	---MC-	200	added ('OK')	application/rss+xml	etag:%22474db54619431735bf111500cc964b5f%22	https://almaarif.org/6012-3/feed/	C:/My%20Web%20Sites/ENAZAM/almaarif.org/6012-3/feed/index.html	(from https://almaarif.org/6012-3/)
16:43:59	2248/2248	---MC-	200	added ('OK')	application/json	date:Mon,%2022%20Aug%202022%2011:43:57%20GMT	https://almaarif.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Falmaarif.org%2F6012-3%2F	C:/My%20Web%20Sites/ENAZAM/almaarif.org/wp-json/oembed/1.0/embedc2e1.json	(from https://almaarif.org/6012-3/)
16:43:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Aug%202022%2011:43:58%20GMT	https://almaarif.org/?p=17601	C:/My%20Web%20Sites/ENAZAM/almaarif.org/index3642.html	(from https://almaarif.org/6012-3/)
16:44:00	0/-1	---M--	301	error ('')			https://almaarif.org/ur	C:/My%20Web%20Sites/ENAZAM/almaarif.org/ur.77c.delayed	(from https://almaarif.org/6012-3/)
16:44:00	2344/2344	---MC-	200	added ('OK')	text/xml	date:Mon,%2022%20Aug%202022%2011:43:59%20GMT	https://almaarif.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Falmaarif.org%2F6012-3%2F&format=xml	C:/My%20Web%20Sites/ENAZAM/almaarif.org/wp-json/oembed/1.0/embed2949	(from https://almaarif.org/6012-3/)
16:44:02	3146/3146	---MC-	200	added ('OK')	application/json	date:Mon,%2022%20Aug%202022%2011:44:00%20GMT	https://almaarif.org/wp-json/wp/v2/posts/17599	C:/My%20Web%20Sites/ENAZAM/almaarif.org/wp-json/wp/v2/posts/17599.json	(from https://almaarif.org/5898-2/)
16:44:02	707/707	---MC-	200	added ('OK')	application/rss+xml	etag:%220944f5a7f3f1cafda587dbcf0f70535c%22	https://almaarif.org/5898-2/feed/	C:/My%20Web%20Sites/ENAZAM/almaarif.org/5898-2/feed/index.html	(from https://almaarif.org/5898-2/)
16:44:03	2248/2248	---MC-	200	added ('OK')	application/json	date:Mon,%2022%20Aug%202022%2011:44:01%20GMT	https://almaarif.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Falmaarif.org%2F5898-2%2F	C:/My%20Web%20Sites/ENAZAM/almaarif.org/wp-json/oembed/1.0/embedc2a3.json	(from https://almaarif.org/5898-2/)
16:44:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Aug%202022%2011:44:02%20GMT	https://almaarif.org/?p=17599	C:/My%20Web%20Sites/ENAZAM/almaarif.org/index3e69.html	(from https://almaarif.org/5898-2/)
16:44:04	2344/2344	---MC-	200	added ('OK')	text/xml	date:Mon,%2022%20Aug%202022%2011:44:03%20GMT	https://almaarif.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Falmaarif.org%2F5898-2%2F&format=xml	C:/My%20Web%20Sites/ENAZAM/almaarif.org/wp-json/oembed/1.0/embed4122	(from https://almaarif.org/5898-2/)
16:44:05	19716/19716	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Sep%202021%2011:11:52%20GMT	https://almaarif.org/wp-content/plugins/wonderplugin-pdf-embed/pdfjs/web/viewer.html?file=https%3A%2F%2Falmaarif.org%2Fres%2Fpdf%2F5898.pdf	C:/My%20Web%20Sites/ENAZAM/almaarif.org/wp-content/plugins/wonderplugin-pdf-embed/pdfjs/web/viewer7c38.html	(from https://almaarif.org/5898-2/)
16:44:05	0/-1	---M--	301	error ('')			https://almaarif.org/ur	C:/My%20Web%20Sites/ENAZAM/almaarif.org/ur.781.delayed	(from https://almaarif.org/5898-2/)
16:44:07	3146/3146	---MC-	200	added ('OK')	application/json	date:Mon,%2022%20Aug%202022%2011:44:05%20GMT	https://almaarif.org/wp-json/wp/v2/posts/17597	C:/My%20Web%20Sites/ENAZAM/almaarif.org/wp-json/wp/v2/posts/17597.json	(from https://almaarif.org/5600-3/)
16:44:07	707/707	---MC-	200	added ('OK')	application/rss+xml	etag:%22914fe8ff6b10a7c6ceb5149288b6d55d%22	https://almaarif.org/5600-3/feed/	C:/My%20Web%20Sites/ENAZAM/almaarif.org/5600-3/feed/index.html	(from https://almaarif.org/5600-3/)
16:44:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Aug%202022%2011:44:08%20GMT	https://almaarif.org/?p=17597	C:/My%20Web%20Sites/ENAZAM/almaarif.org/indexb55e.html	(from https://almaarif.org/5600-3/)
16:44:10	2248/2248	---MC-	200	added ('OK')	application/json	date:Mon,%2022%20Aug%202022%2011:44:08%20GMT	https://almaarif.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Falmaarif.org%2F5600-3%2F	C:/My%20Web%20Sites/ENAZAM/almaarif.org/wp-json/oembed/1.0/embeda00b.json	(from https://almaarif.org/5600-3/)
16:44:11	0/-1	---M--	301	error ('')			https://almaarif.org/ur	C:/My%20Web%20Sites/ENAZAM/almaarif.org/ur.785.delayed	(from https://almaarif.org/5600-3/)
16:44:11	2344/2344	---MC-	200	added ('OK')	text/xml	date:Mon,%2022%20Aug%202022%2011:44:10%20GMT	https://almaarif.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Falmaarif.org%2F5600-3%2F&format=xml	C:/My%20Web%20Sites/ENAZAM/almaarif.org/wp-json/oembed/1.0/embeda392	(from https://almaarif.org/5600-3/)
16:44:13	3146/3146	---MC-	200	added ('OK')	application/json	date:Mon,%2022%20Aug%202022%2011:44:11%20GMT	https://almaarif.org/wp-json/wp/v2/posts/17595	C:/My%20Web%20Sites/ENAZAM/almaarif.org/wp-json/wp/v2/posts/17595.json	(from https://almaarif.org/5537-2/)
16:44:13	707/707	---MC-	200	added ('OK')	application/rss+xml	etag:%220a403020df0bebb697f36c00e03c3944%22	https://almaarif.org/5537-2/feed/	C:/My%20Web%20Sites/ENAZAM/almaarif.org/5537-2/feed/index.html	(from https://almaarif.org/5537-2/)
16:44:15	2248/2248	---MC-	200	added ('OK')	application/json	date:Mon,%2022%20Aug%202022%2011:44:13%20GMT	https://almaarif.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Falmaarif.org%2F5537-2%2F	C:/My%20Web%20Sites/ENAZAM/almaarif.org/wp-json/oembed/1.0/embed8656.json	(from https://almaarif.org/5537-2/)
16:44:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Aug%202022%2011:44:13%20GMT	https://almaarif.org/?p=17595	C:/My%20Web%20Sites/ENAZAM/almaarif.org/index28ea.html	(from https://almaarif.org/5537-2/)
16:44:16	2344/2344	---MC-	200	added ('OK')	text/xml	date:Mon,%2022%20Aug%202022%2011:44:14%20GMT	https://almaarif.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Falmaarif.org%2F5537-2%2F&format=xml	C:/My%20Web%20Sites/ENAZAM/almaarif.org/wp-json/oembed/1.0/embed1df3	(from https://almaarif.org/5537-2/)
16:44:17	19716/19716	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Sep%202021%2011:11:52%20GMT	https://almaarif.org/wp-content/plugins/wonderplugin-pdf-embed/pdfjs/web/viewer.html?file=https%3A%2F%2Falmaarif.org%2Fres%2Fpdf%2F5537.pdf	C:/My%20Web%20Sites/ENAZAM/almaarif.org/wp-content/plugins/wonderplugin-pdf-embed/pdfjs/web/viewera492.html	(from https://almaarif.org/5537-2/)
16:44:17	0/-1	---M--	301	error ('')			https://almaarif.org/ur	C:/My%20Web%20Sites/ENAZAM/almaarif.org/ur.78a.delayed	(from https://almaarif.org/5537-2/)
16:44:17	0/-1	---M--	301	error ('')			https://almaarif.org/ur	C:/My%20Web%20Sites/ENAZAM/almaarif.org/ur.78b.delayed	(from https://almaarif.org/2022/06/page/10/)
16:44:21	72787/72787	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Aug%202022%2011:44:17%20GMT	https://almaarif.org/5065-2/	C:/My%20Web%20Sites/ENAZAM/almaarif.org/5065-2/index.html	(from https://almaarif.org/2022/06/page/10/)
16:44:21	72787/72787	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Aug%202022%2011:44:17%20GMT	https://almaarif.org/5334-3/	C:/My%20Web%20Sites/ENAZAM/almaarif.org/5334-3/index.html	(from https://almaarif.org/2022/06/page/10/)
16:44:21	72787/72787	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Aug%202022%2011:44:17%20GMT	https://almaarif.org/5060-2/	C:/My%20Web%20Sites/ENAZAM/almaarif.org/5060-2/index.html	(from https://almaarif.org/2022/06/page/10/)
16:44:22	72787/72787	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Aug%202022%2011:44:17%20GMT	https://almaarif.org/5327-3/	C:/My%20Web%20Sites/ENAZAM/almaarif.org/5327-3/index.html	(from https://almaarif.org/2022/06/page/10/)
16:44:25	72787/72787	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Aug%202022%2011:44:21%20GMT	https://almaarif.org/5032-2/	C:/My%20Web%20Sites/ENAZAM/almaarif.org/5032-2/index.html	(from https://almaarif.org/2022/06/page/10/)
16:44:25	72787/72787	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Aug%202022%2011:44:21%20GMT	https://almaarif.org/4984-2/	C:/My%20Web%20Sites/ENAZAM/almaarif.org/4984-2/index.html	(from https://almaarif.org/2022/06/page/10/)
16:44:26	72787/72787	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Aug%202022%2011:44:21%20GMT	https://almaarif.org/5013-2/	C:/My%20Web%20Sites/ENAZAM/almaarif.org/5013-2/index.html	(from https://almaarif.org/2022/06/page/10/)
16:44:26	72787/72787	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Aug%202022%2011:44:22%20GMT	https://almaarif.org/4967-2/	C:/My%20Web%20Sites/ENAZAM/almaarif.org/4967-2/index.html	(from https://almaarif.org/2022/06/page/10/)
16:44:29	72787/72787	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Aug%202022%2011:44:25%20GMT	https://almaarif.org/4864-2/	C:/My%20Web%20Sites/ENAZAM/almaarif.org/4864-2/index.html	(from https://almaarif.org/2022/06/page/10/)
16:44:29	72787/72787	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Aug%202022%2011:44:25%20GMT	https://almaarif.org/4947-2/	C:/My%20Web%20Sites/ENAZAM/almaarif.org/4947-2/index.html	(from https://almaarif.org/2022/06/page/10/)
16:44:29	3146/3146	---MC-	200	added ('OK')	application/json	date:Mon,%2022%20Aug%202022%2011:44:26%20GMT	https://almaarif.org/wp-json/wp/v2/posts/17593	C:/My%20Web%20Sites/ENAZAM/almaarif.org/wp-json/wp/v2/posts/17593.json	(from https://almaarif.org/5494-3/)
16:44:30	83289/83289	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Aug%202022%2011:44:26%20GMT	https://almaarif.org/2022/06/page/12/	C:/My%20Web%20Sites/ENAZAM/almaarif.org/2022/06/page/12/index.html	(from https://almaarif.org/2022/06/page/10/)
16:44:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Aug%202022%2011:44:29%20GMT	https://almaarif.org/?p=17593	C:/My%20Web%20Sites/ENAZAM/almaarif.org/indexeae0.html	(from https://almaarif.org/5494-3/)
16:44:32	707/707	---MC-	200	added ('OK')	application/rss+xml	etag:%22fbbad0a76ed684542b476a3676f44dc8%22	https://almaarif.org/5494-3/feed/	C:/My%20Web%20Sites/ENAZAM/almaarif.org/5494-3/feed/index.html	(from https://almaarif.org/5494-3/)
16:44:32	2248/2248	---MC-	200	added ('OK')	application/json	date:Mon,%2022%20Aug%202022%2011:44:29%20GMT	https://almaarif.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Falmaarif.org%2F5494-3%2F	C:/My%20Web%20Sites/ENAZAM/almaarif.org/wp-json/oembed/1.0/embedee83.json	(from https://almaarif.org/5494-3/)
16:44:32	0/-1	---M--	301	error ('')			https://almaarif.org/ur	C:/My%20Web%20Sites/ENAZAM/almaarif.org/ur.78f.delayed	(from https://almaarif.org/5494-3/)
16:44:33	2344/2344	---MC-	200	added ('OK')	text/xml	date:Mon,%2022%20Aug%202022%2011:44:31%20GMT	https://almaarif.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Falmaarif.org%2F5494-3%2F&format=xml	C:/My%20Web%20Sites/ENAZAM/almaarif.org/wp-json/oembed/1.0/embed7294	(from https://almaarif.org/5494-3/)
16:44:34	3146/3146	---MC-	200	added ('OK')	application/json	date:Mon,%2022%20Aug%202022%2011:44:32%20GMT	https://almaarif.org/wp-json/wp/v2/posts/17591	C:/My%20Web%20Sites/ENAZAM/almaarif.org/wp-json/wp/v2/posts/17591.json	(from https://almaarif.org/5491-2/)
16:44:35	707/707	---MC-	200	added ('OK')	application/rss+xml	etag:%226cea5392c13588b78bd839f94df7593e%22	https://almaarif.org/5491-2/feed/	C:/My%20Web%20Sites/ENAZAM/almaarif.org/5491-2/feed/index.html	(from https://almaarif.org/5491-2/)
16:44:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Aug%202022%2011:44:35%20GMT	https://almaarif.org/?p=17591	C:/My%20Web%20Sites/ENAZAM/almaarif.org/indexba73.html	(from https://almaarif.org/5491-2/)
16:44:37	2248/2248	---MC-	200	added ('OK')	application/json	date:Mon,%2022%20Aug%202022%2011:44:35%20GMT	https://almaarif.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Falmaarif.org%2F5491-2%2F	C:/My%20Web%20Sites/ENAZAM/almaarif.org/wp-json/oembed/1.0/embede764.json	(from https://almaarif.org/5491-2/)
16:44:38	2344/2344	---MC-	200	added ('OK')	text/xml	date:Mon,%2022%20Aug%202022%2011:44:36%20GMT	https://almaarif.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Falmaarif.org%2F5491-2%2F&format=xml	C:/My%20Web%20Sites/ENAZAM/almaarif.org/wp-json/oembed/1.0/embed60cc	(from https://almaarif.org/5491-2/)
16:44:38	19716/19716	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Sep%202021%2011:11:52%20GMT	https://almaarif.org/wp-content/plugins/wonderplugin-pdf-embed/pdfjs/web/viewer.html?file=https%3A%2F%2Falmaarif.org%2Fres%2Fpdf%2F5491.pdf	C:/My%20Web%20Sites/ENAZAM/almaarif.org/wp-content/plugins/wonderplugin-pdf-embed/pdfjs/web/viewer4dbc.html	(from https://almaarif.org/5491-2/)
16:44:38	0/-1	---M--	301	error ('')			https://almaarif.org/ur	C:/My%20Web%20Sites/ENAZAM/almaarif.org/ur.794.delayed	(from https://almaarif.org/5491-2/)
16:44:39	3146/3146	---MC-	200	added ('OK')	application/json	date:Mon,%2022%20Aug%202022%2011:44:38%20GMT	https://almaarif.org/wp-json/wp/v2/posts/17589	C:/My%20Web%20Sites/ENAZAM/almaarif.org/wp-json/wp/v2/posts/17589.json	(from https://almaarif.org/5488-2/)
16:44:40	707/707	---MC-	200	added ('OK')	application/rss+xml	etag:%229ce3cd46c5e365dc32f4eb832988aec2%22	https://almaarif.org/5488-2/feed/	C:/My%20Web%20Sites/ENAZAM/almaarif.org/5488-2/feed/index.html	(from https://almaarif.org/5488-2/)
16:44:41	2248/2248	---MC-	200	added ('OK')	application/json	date:Mon,%2022%20Aug%202022%2011:44:39%20GMT	https://almaarif.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Falmaarif.org%2F5488-2%2F	C:/My%20Web%20Sites/ENAZAM/almaarif.org/wp-json/oembed/1.0/embed1998.json	(from https://almaarif.org/5488-2/)
16:44:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Aug%202022%2011:44:39%20GMT	https://almaarif.org/?p=17589	C:/My%20Web%20Sites/ENAZAM/almaarif.org/indexde07.html	(from https://almaarif.org/5488-2/)
16:44:42	2344/2344	---MC-	200	added ('OK')	text/xml	date:Mon,%2022%20Aug%202022%2011:44:41%20GMT	https://almaarif.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Falmaarif.org%2F5488-2%2F&format=xml	C:/My%20Web%20Sites/ENAZAM/almaarif.org/wp-json/oembed/1.0/embed6285	(from https://almaarif.org/5488-2/)
16:44:42	19716/19716	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Sep%202021%2011:11:52%20GMT	https://almaarif.org/wp-content/plugins/wonderplugin-pdf-embed/pdfjs/web/viewer.html?file=https%3A%2F%2Falmaarif.org%2Fres%2Fpdf%2F5488.pdf	C:/My%20Web%20Sites/ENAZAM/almaarif.org/wp-content/plugins/wonderplugin-pdf-embed/pdfjs/web/viewerfc1a.html	(from https://almaarif.org/5488-2/)
